Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-03-13 13:45:00-04:00,464.2200012207031,464.3999938964844,463.5400085449219,463.57000732421875,84790,0.0,0.0,0.0
2026-03-13 13:50:00-04:00,463.54998779296875,463.79998779296875,463.44000244140625,463.55010986328125,41897,0.0,0.0,0.0
2026-03-13 13:55:00-04:00,463.4800109863281,463.7099914550781,463.29998779296875,463.5650939941406,125337,0.0,0.0,0.0
2026-03-13 14:00:00-04:00,463.57000732421875,463.8800048828125,463.45001220703125,463.81048583984375,40366,0.0,0.0,0.0
2026-03-13 14:05:00-04:00,463.80999755859375,464.1000061035156,463.6300048828125,463.70001220703125,47675,0.0,0.0,0.0
2026-03-13 14:10:00-04:00,463.7200012207031,463.7900085449219,463.07000732421875,463.2099914550781,77574,0.0,0.0,0.0
2026-03-13 14:15:00-04:00,463.2799987792969,463.57000732421875,463.0799865722656,463.31829833984375,43446,0.0,0.0,0.0
2026-03-13 14:20:00-04:00,463.32000732421875,463.4599914550781,462.7300109863281,463.0400085449219,118291,0.0,0.0,0.0
2026-03-13 14:25:00-04:00,463.07000732421875,463.2699890136719,462.70001220703125,463.17999267578125,105401,0.0,0.0,0.0
2026-03-13 14:30:00-04:00,463.0899963378906,463.9100036621094,463.08099365234375,463.5400085449219,42210,0.0,0.0,0.0
2026-03-13 14:35:00-04:00,463.5249938964844,463.7799072265625,463.2099914550781,463.2099914550781,65323,0.0,0.0,0.0
2026-03-13 14:40:00-04:00,463.239990234375,463.6400146484375,463.19000244140625,463.3999938964844,55111,0.0,0.0,0.0
2026-03-13 14:45:00-04:00,463.4200134277344,463.5400085449219,463.1499938964844,463.2300109863281,42005,0.0,0.0,0.0
2026-03-13 14:50:00-04:00,463.2200012207031,463.5,463.1499938964844,463.45001220703125,57477,0.0,0.0,0.0
2026-03-13 14:55:00-04:00,463.4150085449219,463.6300048828125,463.29998779296875,463.6099853515625,84077,0.0,0.0,0.0
2026-03-13 15:00:00-04:00,463.6300048828125,463.9082946777344,463.6000061035156,463.69000244140625,37806,0.0,0.0,0.0
2026-03-13 15:05:00-04:00,463.67010498046875,463.7300109863281,463.0,463.32501220703125,157433,0.0,0.0,0.0
2026-03-13 15:10:00-04:00,463.3074951171875,463.3900146484375,462.4800109863281,463.0400085449219,128280,0.0,0.0,0.0
2026-03-13 15:15:00-04:00,463.05999755859375,463.08990478515625,462.385009765625,462.68499755859375,89184,0.0,0.0,0.0
2026-03-13 15:20:00-04:00,462.6600036621094,463.0199890136719,462.57000732421875,463.0199890136719,59467,0.0,0.0,0.0
2026-03-13 15:25:00-04:00,463.0249938964844,463.0249938964844,462.30999755859375,462.55999755859375,75611,0.0,0.0,0.0
2026-03-13 15:30:00-04:00,462.5400085449219,462.7499084472656,462.25,462.29998779296875,79110,0.0,0.0,0.0
2026-03-13 15:35:00-04:00,462.29998779296875,462.4700012207031,462.0,462.0350036621094,97732,0.0,0.0,0.0
2026-03-13 15:40:00-04:00,462.0199890136719,462.07501220703125,461.4599914550781,461.6400146484375,117729,0.0,0.0,0.0
2026-03-13 15:45:00-04:00,461.70001220703125,461.70001220703125,460.4700012207031,460.7300109863281,398349,0.0,0.0,0.0
2026-03-13 15:50:00-04:00,460.739990234375,460.9100036621094,460.2200012207031,460.7699890136719,322265,0.0,0.0,0.0
2026-03-13 15:55:00-04:00,460.79998779296875,461.45941162109375,460.5799865722656,460.79998779296875,499533,0.0,0.0,0.0
